OPEN_TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TRADE_VOLUME,CLOSE_TIME,QUOTE_ASSET_VOLUME,TRADE_COUNT,TAKER_BUY_BASE,TAKER_BUY_QUOTE,IGNORE,SYMBOL,PATTERN,MATCH_COUNT,CURRENT_TREND,MAX_PUMP,MAX_DUMP,ETP,PATTERN_RANK,PATTERN_SCORE
2021-02-20,0.11486,0.11753,0.1111,0.11748,3698062.60000000,2021-02-20 23:59:59.999,422111.62582800,3561,1760484.90000000,201348.06987700,0,DATAUSDT,NO_PATTERN,0.0,102.28103778512971,102.32456904057112,96.7264495908062,1,,
2021-02-20,11.4845,11.8327,10.8478,11.248,1349867.60000000,2021-02-20 23:59:59.999,15185482.82625800,30171,722964.93000000,8125707.17979100,0,SOLUSDT,NO_PATTERN,0.0,97.94070268622926,103.0319125778223,94.45600592102397,1,,
2021-02-20,0.2107,0.216,0.20353,0.20816,7396602.40000000,2021-02-20 23:59:59.999,1537259.79189200,9610,3219597.60000000,670891.75053000,0,CTSIUSDT,NO_PATTERN,0.0,98.79449454200285,102.515424774561,96.5970574276222,1,,
2021-02-20,0.3254,0.3254,0.304,0.3175,1805644.70000000,2021-02-20 23:59:59.999,565999.69248200,5961,939059.77000000,294586.91457600,0,HIVEUSDT,NO_PATTERN,0.0,97.57221880762138,100.0,93.42347879532882,1,,
2021-02-20,0.0617,0.0635,0.05925,0.06314,12523444.20000000,2021-02-20 23:59:59.999,764661.05551800,5477,6215315.10000000,380274.97009400,0,CHRUSDT,NO_PATTERN,0.0,102.33387358184764,102.91734197730958,96.0291734197731,1,,
2021-02-20,0.6814,0.6858,0.658,0.678,414335.41000000,2021-02-20 23:59:59.999,276071.29093900,2576,188212.22000000,125767.56077000,0,GXSUSDT,CDLMATCHINGLOW_Bull,2.0,99.50102729674201,100.64572938068682,96.56589374816555,1,7.0,100.0
2021-02-20,0.20212,0.20438,0.18995,0.20041,6219315.80000000,2021-02-20 23:59:59.999,1218943.51626000,4788,3250199.40000000,639197.08028100,0,ARDRUSDT,CDLENGULFING_Bear,1.0,99.15396793983773,101.11814763506828,93.97882446071641,1,91.0,100.0
2021-02-20,0.059,0.05934,0.05631,0.05714,4816920.40000000,2021-02-20 23:59:59.999,277898.79174200,2559,2569270.40000000,148632.15800200,0,MDTUSDT,NO_PATTERN,0.0,96.84745762711864,100.57627118644068,95.44067796610169,1,,
2021-02-20,0.011135,0.011388,0.010601,0.011097,192093186.00000000,2021-02-20 23:59:59.999,2110950.23525100,11813,98687236.00000000,1086094.70423800,0,STMXUSDT,CDLMATCHINGLOW_Bull,1.0,99.65873372249662,102.27211495285135,95.20431073192634,1,7.0,100.0
2021-02-20,2.19,2.255,2.118,2.244,1236732.53500000,2021-02-20 23:59:59.999,2703998.51794100,13153,657706.54600000,1438974.73181300,0,KNCUSDT,NO_PATTERN,0.0,102.46575342465756,102.96803652968036,96.7123287671233,1,,
2021-02-20,35.492,45.212,35.492,38.498,165081.93000000,2021-02-20 23:59:59.999,6379015.83988400,21841,91913.04100000,3556628.79501700,0,REPUSDT,NO_PATTERN,0.0,108.46951425673393,127.3864532852474,100.0,1,,
2021-02-20,0.73923,0.77929,0.71931,0.77387,4222353.80000000,2021-02-20 23:59:59.999,3160272.56012100,11550,2242570.40000000,1678775.39695200,0,LRCUSDT,NO_PATTERN,0.0,104.68595700932049,105.41915236124075,97.30530416785032,1,,
2021-02-20,1.8895,1.9751,1.86,1.9369,1455493.69000000,2021-02-20 23:59:59.999,2772563.34089000,13944,645326.73000000,1234565.25164000,0,PNTUSDT,NO_PATTERN,0.0,102.50860015877217,104.530299020905,98.43874040751523,1,,
2021-02-20,451.15,477.12,435.27,469.6,18272.20820000,2021-02-20 23:59:59.999,8235273.84852180,19150,10187.03402000,4585051.57675790,0,COMPUSDT,NO_PATTERN,0.0,104.08954893051092,105.75640031031807,96.48010639476892,1,,
2021-02-20,0.013468,0.013621,0.013175,0.0134,119387586.00000000,2021-02-20 23:59:59.999,1594791.35678400,10252,64240196.00000000,859355.31370400,0,SCUSDT,NO_PATTERN,0.0,99.4950994950995,101.13602613602612,97.8244728244728,1,,
2021-02-20,75.953,77.99,71.948,76.209,128885.84200000,2021-02-20 23:59:59.999,9565832.01841100,31404,62612.37000000,4646001.61546500,0,ZENUSDT,CDLHIKKAKE_Bull,1.0,100.33705054441562,102.68192171474465,94.72700222506022,1,85.0,100.0
2021-02-20,22.299,24.326,21.353,24.225,707294.30300000,2021-02-20 23:59:59.999,16467235.80544100,42303,364039.55100000,8481813.12835600,0,SNXUSDT,NO_PATTERN,0.0,108.63715861697835,109.09009372617606,95.75765729404907,1,,
2021-02-20,0.005526,0.00575,0.00508,0.00575,403160414.00000000,2021-02-20 23:59:59.999,2183209.44771900,19393,203113099.00000000,1106747.52924500,0,VTHOUSDT,NO_PATTERN,0.0,104.05356496561708,104.05356496561708,91.9290626131017,1,,
2021-02-20,0.08361,0.08575,0.07462,0.08109,79152972.50000000,2021-02-20 23:59:59.999,6208258.52995600,22548,39672308.70000000,3108788.87172200,0,DGBUSDT,NO_PATTERN,0.0,96.98600645855758,102.55950245185983,89.2476976438225,1,,
2021-02-20,1.3954,1.3972,1.394,1.3967,6743997.24000000,2021-02-20 23:59:59.999,9415369.44929700,22841,2778180.39000000,3878710.56681000,0,GBPUSDT,NO_PATTERN,0.0,100.0931632506808,100.12899527017342,99.89967034542066,1,,
2021-02-20,3.485,3.754,3.249,3.442,22716792.47700000,2021-02-20 23:59:59.999,78467028.58674300,123391,11860425.88200000,41044743.83910300,0,SXPUSDT,NO_PATTERN,0.0,98.76614060258251,107.71879483500717,93.22812051649929,1,,
2021-02-20,2570.76,2708.67,2490.1,2697.26,1604.07652000,2021-02-20 23:59:59.999,4182788.86594440,13075,754.18065000,1963890.79576520,0,MKRUSDT,NO_PATTERN,0.0,104.92072383264093,105.36456145264435,96.86240644789866,1,,
2021-02-20,144.542,154.0,141.227,152.465,11008.10200000,2021-02-20 23:59:59.999,1624294.06806500,11044,5575.06300000,825907.61009100,0,DCRUSDT,NO_PATTERN,0.0,105.48145175796655,106.5434268240373,97.70654896154751,1,,
2021-02-20,0.8448,0.8606,0.8166,0.8546,2267935.11000000,2021-02-20 23:59:59.999,1903927.64167000,11596,1164477.64000000,978686.84175600,0,STORJUSDT,NO_PATTERN,0.0,101.16003787878789,101.87026515151516,96.66193181818183,1,,
2021-02-20,0.32744,0.32969,0.314,0.32295,13421019.70000000,2021-02-20 23:59:59.999,4297712.15793000,15105,6361208.90000000,2037929.64974100,0,MANAUSDT,NO_PATTERN,0.0,98.62875641338871,100.68714879061812,95.89543122404103,1,,
2021-02-20,0.78147,0.78471,0.7775,0.78094,7566096.80000000,2021-02-20 23:59:59.999,5912220.68394300,9005,3272364.80000000,2557514.52384800,0,AUDUSDT,NO_PATTERN,0.0,99.93217909836589,100.41460324772544,99.49198305757099,1,,
2021-02-20,44711.81,47267.31,43507.4,46485.19,581.33587200,2021-02-20 23:59:59.999,26443021.09764510,40808,295.37114500,13449675.80020381,0,YFIUSDT,NO_PATTERN,0.0,103.96624515983586,105.71549217086044,97.30628216571864,1,,
2021-02-20,44.191,46.645,43.0,46.186,64852.20700000,2021-02-20 23:59:59.999,2930996.90650500,10572,35881.99900000,1623218.91763100,0,BALUSDT,NO_PATTERN,0.0,104.51449390147314,105.55316693444368,97.30488108438368,1,,
2021-02-20,0.22755,0.22872,0.21695,0.22457,5520361.80000000,2021-02-20 23:59:59.999,1221591.84295600,6678,2715991.60000000,601952.65018600,0,BLZUSDT,CDLMATCHINGLOW_Bull,2.0,98.69039771478796,100.51417270929466,95.3416831465612,1,7.0,100.0
2021-02-20,0.13799,0.14677,0.13521,0.14441,6693656.10000000,2021-02-20 23:59:59.999,935665.11256400,5063,3227914.50000000,453007.55105100,0,IRISUSDT,NO_PATTERN,0.0,104.6525110515255,106.36277991158781,97.98536125806217,1,,
2021-02-20,1.4642,1.5,1.4235,1.49,516198.78000000,2021-02-20 23:59:59.999,760003.58146100,6293,301068.02000000,443838.03375800,0,KMDUSDT,NO_PATTERN,0.0,101.7620543641579,102.44502117197105,97.22032509220053,1,,
2021-02-20,0.06675,0.083,0.06422,0.07149,189786970.40000000,2021-02-20 23:59:59.999,13464160.07474500,42794,90440370.50000000,6396438.13155000,0,JSTUSDT,NO_PATTERN,0.0,107.10112359550561,124.34456928838951,96.20973782771534,1,,
2021-02-20,5.1,5.26,4.644,5.2206,3379181.33000000,2021-02-20 23:59:59.999,16620893.34081700,40600,1702571.72000000,8386211.87244800,0,SRMUSDT,NO_PATTERN,0.0,102.36470588235295,103.1372549019608,91.05882352941177,1,,
2021-02-20,5.9617,6.1599,5.85,6.0766,221642.10000000,2021-02-20 23:59:59.999,1332148.19057700,7919,100298.26000000,603289.24815800,0,ANTUSDT,NO_PATTERN,0.0,101.92730261502592,103.32455507657212,98.12637334988341,1,,
2021-02-20,2.631,3.019,2.564,3.019,9423472.09900000,2021-02-20 23:59:59.999,26837870.92123000,47994,4903969.48300000,13973860.58233400,0,CRVUSDT,NO_PATTERN,0.0,114.74724439376665,114.74724439376665,97.45343975674649,1,,
2021-02-20,0.306493,0.309029,0.287192,0.306301,19144985.00000000,2021-02-20 23:59:59.999,5678492.93331800,19973,9855983.00000000,2924728.69618800,0,SANDUSDT,CDLMATCHINGLOW_Bull,1.0,99.93735582868123,100.82742509616858,93.70262942383675,1,7.0,100.0
2021-02-20,1.106,1.1573,1.0682,1.156,6035392.82000000,2021-02-20 23:59:59.999,6685560.10251400,17533,3194936.47000000,3545149.31655900,0,OCEANUSDT,CDLHIKKAKE_Bull,1.0,104.52079566003616,104.6383363471971,96.58227848101265,1,85.0,100.0
2021-02-20,41.581,42.5,40.49,42.112,14301.00800000,2021-02-20 23:59:59.999,594950.42864000,4619,7795.32100000,324419.21998300,0,NMRUSDT,NO_PATTERN,0.0,101.27702556456073,102.2101440561795,97.37620547846372,1,,
2021-02-20,34.8093,39.3946,34.7,39.3751,10362389.29000000,2021-02-20 23:59:59.999,389009064.19007000,324156,5184804.34000000,194448301.17053400,0,DOTUSDT,NO_PATTERN,0.0,113.11660964167622,113.17262915370317,99.68600345310018,2,,
2021-02-20,6.3101,6.4507,6.1111,6.4235,2302555.09000000,2021-02-20 23:59:59.999,14478270.93074900,28675,1014603.71000000,6384249.81725400,0,LUNAUSDT,NO_PATTERN,0.0,101.79711890461323,102.22817387997021,96.84632573176336,1,,
2021-02-20,0.06046,0.0635,0.05824,0.06144,94789000.40000000,2021-02-20 23:59:59.999,5815971.89360500,23252,49311917.40000000,3028043.09021800,0,RSRUSDT,CDLHIKKAKE_Bear,1.0,101.62090638438637,105.02811776381078,96.32815084353291,1,83.0,100.0
2021-02-20,1807.05,1851.81,1801.24,1807.23,976.36848100,2021-02-20 23:59:59.999,1769403.20099340,9169,576.91287800,1047313.49315124,0,PAXGUSDT,NO_PATTERN,0.0,100.00996098613764,102.47696521955673,99.67848150300213,1,,
2021-02-20,67.799,69.2,64.649,67.788,10084.70700000,2021-02-20 23:59:59.999,674856.63777600,4280,5269.65900000,353090.43645400,0,WNXMUSDT,CDLMATCHINGLOW_Bull,2.0,99.98377557191107,102.06640215932387,95.35391377453945,1,7.0,100.0
2021-02-20,53.99,54.439,51.404,52.951,44203.69300000,2021-02-20 23:59:59.999,2325488.33020400,10274,21785.97600000,1147532.80465400,0,TRBUSDT,NO_PATTERN,0.0,98.07556954991665,100.83163548805334,95.21022411557696,1,,
2021-02-20,0.6094,0.6413,0.5867,0.6221,4755787.20000000,2021-02-20 23:59:59.999,2924810.80154400,12753,2470537.54000000,1520682.21423600,0,BZRXUSDT,NO_PATTERN,0.0,102.0840170659665,105.23465703971118,96.27502461437479,1,,
2021-02-20,14.546,16.95,14.391,16.841,4690597.20600000,2021-02-20 23:59:59.999,73865633.25407800,107921,2523061.30300000,39744809.02474200,0,SUSHIUSDT,NO_PATTERN,0.0,115.77753334249967,116.52688024199091,98.93441495943902,1,,
2021-02-20,3528.75,3676.0,3392.63,3573.55,2373.04492200,2021-02-20 23:59:59.999,8385331.66983873,20396,1167.12712700,4125112.43547058,0,YFIIUSDT,CDL3OUTSIDE_Bull,1.0,101.2695713779667,104.17286574566064,96.14254339355296,1,34.0,100.0
2021-02-20,224.158,243.0,219.873,238.12,50302.95800000,2021-02-20 23:59:59.999,11832024.26549500,30989,27468.92000000,6471111.38347700,0,KSMUSDT,NO_PATTERN,0.0,106.22864229695126,108.40567813774213,98.08840193078096,1,,
2021-02-20,139.636,149.952,133.639,146.985,135629.25100000,2021-02-20 23:59:59.999,19258802.79289800,43943,69373.85900000,9867167.58006700,0,EGLDUSDT,NO_PATTERN,0.0,105.26296943481626,107.38777965567618,95.70526225328713,1,,
2021-02-20,3.133,3.147,2.91,3.081,1110855.61300000,2021-02-20 23:59:59.999,3350921.10631800,13014,511792.07900000,1545854.09220000,0,DIAUSDT,NO_PATTERN,0.0,98.3402489626556,100.4468560485158,92.8822215129269,1,,
2021-02-20,4.78,5.0892,4.5155,5.0886,2155009.96000000,2021-02-20 23:59:59.999,10271406.41521400,22195,1108919.13000000,5294594.28265100,0,RUNEUSDT,NO_PATTERN,0.0,106.45606694560668,106.46861924686193,94.46652719665272,1,,
2021-02-20,0.175,0.1763,0.1642,0.1685,2929042.38000000,2021-02-20 23:59:59.999,493346.74271800,3928,1377035.30000000,231849.17100400,0,FIOUSDT,NO_PATTERN,0.0,96.28571428571429,100.74285714285716,93.82857142857144,1,,
2021-02-20,25.658,27.4,25.5,26.839,50397.21400000,2021-02-20 23:59:59.999,1332433.53570400,4720,25459.03900000,673946.95288200,0,UMAUSDT,NO_PATTERN,0.0,104.60285291137265,106.7893054797724,99.3842076545327,1,,
2021-02-20,3.3162,3.4116,3.22,3.3206,864263.71000000,2021-02-20 23:59:59.999,2863917.68144100,11477,423420.89000000,1404339.89289700,0,BELUSDT,CDLGAPSIDESIDEWHITE_Bull,1.0,100.13268198540499,102.87678668355346,97.09908931910019,1,46.0,100.0
2021-02-20,34.891,36.9,33.725,36.018,31298.30100000,2021-02-20 23:59:59.999,1116859.09343800,6158,16772.68600000,601398.62679700,0,WINGUSDT,NO_PATTERN,0.0,103.23005932762031,105.75793184488838,96.65816399644609,1,,
2021-02-20,20.0744,24.9499,19.5026,24.0355,5012047.70000000,2021-02-20 23:59:59.999,110561908.40704100,152270,2611984.75000000,57869723.60557800,0,UNIUSDT,CDLENGULFING_Bull,1.0,119.73209660064559,124.28715179532139,97.15159606264695,2,84.0,100.0
2021-02-20,0.02194,0.0225,0.02133,0.02203,22577112.80000000,2021-02-20 23:59:59.999,494707.67470900,4059,10073922.30000000,220875.01333600,0,NBSUSDT,CDLHIKKAKE_Bull,1.0,100.4102096627165,102.55241567912488,97.21969006381038,1,85.0,100.0
2021-02-20,0.6526,0.6754,0.6258,0.648,4973393.84000000,2021-02-20 23:59:59.999,3244136.93464900,14534,2420917.39000000,1580556.38083200,0,OXTUSDT,NO_PATTERN,0.0,99.29512718357341,103.49371743794056,95.89334967821024,1,,
2021-02-20,17.252,17.5,16.0,16.979,515964.97200000,2021-02-20 23:59:59.999,8667639.45841100,16471,311339.79600000,5257282.94786400,0,SUNUSDT,NO_PATTERN,0.0,98.41757477393925,101.4375144910735,92.74287039183864,1,,
2021-02-20,38.7264,40.9,37.5,40.8,529266.38000000,2021-02-20 23:59:59.999,20624088.93425800,36459,280974.74000000,10954343.10709300,0,AVAXUSDT,NO_PATTERN,0.0,105.35448686167574,105.61270864319947,96.83316807139316,1,,
2021-02-20,4.565,4.6,4.45,4.565,257821.43900000,2021-02-20 23:59:59.999,1165930.32124300,8049,140159.26300000,634195.84007700,0,HNTUSDT,NO_PATTERN,0.0,100.0,100.76670317634171,97.48083242059145,1,,
2021-02-20,0.5659,0.5853,0.5559,0.57,5545224.04000000,2021-02-20 23:59:59.999,3158321.60387000,12882,3055490.93000000,1741839.91496500,0,FLMUSDT,NO_PATTERN,0.0,100.7245096306768,103.42816752076341,98.23290333981268,1,,
2021-02-20,8.4473,8.5499,7.7,8.2652,194720.11000000,2021-02-20 23:59:59.999,1569375.45622200,6371,80781.51000000,654529.25986700,0,ORNUSDT,NO_PATTERN,0.0,97.84428160477312,101.2145892770471,91.15338628911013,1,,
2021-02-20,0.4676,0.4789,0.4502,0.4727,2027671.72000000,2021-02-20 23:59:59.999,936263.26208500,5432,1038562.52000000,480609.22160600,0,UTKUSDT,CDLHIKKAKE_Bull,1.0,101.09067579127459,102.41659538066723,96.27887082976902,1,85.0,100.0
2021-02-20,91.995,94.0,75.054,83.801,408870.48400000,2021-02-20 23:59:59.999,33780343.81747600,101402,189526.79700000,15674150.06540100,0,XVSUSDT,NO_PATTERN,0.0,91.09299418446655,102.17946627534104,81.58486874286646,1,,
2021-02-20,1.55485,1.68136,1.435,1.65133,11686874.80000000,2021-02-20 23:59:59.999,18390545.89908200,44646,5936361.90000000,9393198.92785200,0,ALPHAUSDT,NO_PATTERN,0.0,106.20510017043443,108.13647618741358,92.29186095121716,1,,
2021-02-20,419.588,465.0,405.6,463.319,137067.39800000,2021-02-20 23:59:59.999,59396344.75230900,75595,69325.28700000,30135969.41842200,0,AAVEUSDT,CDLENGULFING_Bull,1.0,110.4223667025749,110.82299779783978,96.66625356301897,1,84.0,100.0
2021-02-20,4.3861,4.7383,4.2102,4.4942,2332943.47000000,2021-02-20 23:59:59.999,10385839.28011000,19615,1112511.90000000,4956566.69801300,0,NEARUSDT,CDLHIKKAKE_Bear,1.0,102.46460409019403,108.02991267868948,95.98960352021159,1,83.0,100.0
2021-02-20,43.1405,49.5,43.1247,45.4758,2238627.22000000,2021-02-20 23:59:59.999,103347431.77053400,122856,1177879.29000000,54370451.06485900,0,FILUSDT,CDLHIKKAKE_Bull,1.0,105.41324277650929,114.74136831979229,99.9633754824353,3,85.0,200.0
2021-02-20,16.9764,16.9999,15.5,16.2585,212740.96000000,2021-02-20 23:59:59.999,3405872.81183500,12612,98435.55000000,1576277.84529200,0,INJUSDT,NO_PATTERN,0.0,95.77118823778893,100.13842746400886,91.30322094201361,1,,
2021-02-20,0.45593,0.45733,0.44075,0.45,2157052.00000000,2021-02-20 23:59:59.999,965530.68264600,5575,1089197.40000000,487919.95861800,0,AUDIOUSDT,NO_PATTERN,0.0,98.69936174412739,100.30706468098174,96.6705415304981,1,,
2021-02-20,2.6948,2.73,2.445,2.5584,1211794.58000000,2021-02-20 23:59:59.999,3091107.30591400,29172,643585.57000000,1642293.24602600,0,CTKUSDT,NO_PATTERN,0.0,94.93839988125278,101.30621938548316,90.73029538370194,1,,
2021-02-20,0.048894,0.050076,0.047683,0.050076,37462759.00000000,2021-02-20 23:59:59.999,1830157.71992100,10718,19706715.00000000,963979.48622400,0,AKROUSDT,NO_PATTERN,0.0,102.41747453675299,102.41747453675299,97.52321348222686,1,,
2021-02-20,1.97587,2.02895,1.89,2.02825,918147.90000000,2021-02-20 23:59:59.999,1790997.04572800,9977,535694.20000000,1046284.03811100,0,AXSUSDT,CDLHIKKAKE_Bull,1.0,102.65098412344942,102.68641155541609,95.65406631003052,1,85.0,100.0
2021-02-20,2.35,2.35,2.0,2.1553,2100937.70000000,2021-02-20 23:59:59.999,4455505.32670200,16767,960640.41000000,2038174.85172000,0,HARDUSDT,NO_PATTERN,0.0,91.71489361702127,100.0,85.1063829787234,1,,
2021-02-20,0.32836,0.3289,0.3161,0.32706,3340493.60000000,2021-02-20 23:59:59.999,1076421.15817700,5536,1624066.20000000,523720.76155700,0,DNTUSDT,NO_PATTERN,0.0,99.60409306858328,100.16445364843464,96.26629309294677,1,,
2021-02-20,1.597,1.6369,1.5603,1.6295,395798.85000000,2021-02-20 23:59:59.999,633027.01330300,3578,173012.62000000,277653.64518600,0,STRAXUSDT,NO_PATTERN,0.0,102.03506574827802,102.49843456480903,97.70194113963682,1,,
2021-02-20,26.9288,26.9846,23.9792,25.6,263410.68000000,2021-02-20 23:59:59.999,6597567.15769200,21712,129611.19000000,3249921.67328300,0,UNFIUSDT,NO_PATTERN,0.0,95.06550607528,100.20721309527347,89.04667122188883,1,,
2021-02-20,0.12989,0.13498,0.1234,0.13005,17465017.90000000,2021-02-20 23:59:59.999,2241758.23660000,12808,7977937.30000000,1027922.75979700,0,ROSEUSDT,NO_PATTERN,0.0,100.12318115328354,103.91870043883284,95.00346446993609,1,,
2021-02-20,2.735,2.7856,2.6086,2.7285,186069.96000000,2021-02-20 23:59:59.999,503171.35826800,4263,91128.71000000,246637.28002900,0,AVAUSDT,NO_PATTERN,0.0,99.76234003656307,101.85009140767825,95.3784277879342,1,,
2021-02-20,0.526,0.5641,0.5116,0.5245,39213271.33000000,2021-02-20 23:59:59.999,20925691.15548300,41093,20672066.08000000,11041374.97192200,0,XEMUSDT,NO_PATTERN,0.0,99.71482889733839,107.24334600760457,97.26235741444867,1,,
2021-02-20,0.32833,0.33,0.30162,0.31399,6933015.50000000,2021-02-20 23:59:59.999,2158719.39917500,10109,3582526.20000000,1115395.24036500,0,SKLUSDT,NO_PATTERN,0.0,95.63244296896414,100.50863460542747,91.8648920293607,1,,
2021-02-20,1.0144,1.0316,1.011,1.0181,264413.28000000,2021-02-20 23:59:59.999,269975.37112100,656,161399.32000000,164946.29395500,0,SUSDUSDT,NO_PATTERN,0.0,100.3647476340694,101.6955835962145,99.66482649842271,1,,
2021-02-20,2.16496,2.29851,2.01193,2.264,18868285.50000000,2021-02-20 23:59:59.999,40849111.66880200,68592,9296025.80000000,20206578.52911600,0,GRTUSDT,NO_PATTERN,0.0,104.57468036360946,106.16870519547703,92.9315091271894,1,,
2021-02-20,12.569,12.577,11.681,12.11,44680.22200000,2021-02-20 23:59:59.999,537195.98915300,5042,21782.63700000,262251.18519700,0,JUVUSDT,NO_PATTERN,0.0,96.3481581669186,100.0636486594001,92.93499880658761,1,,
2021-02-20,12.642,12.863,11.78,12.466,50476.40500000,2021-02-20 23:59:59.999,617010.71913300,3546,25314.95700000,309739.22765800,0,PSGUSDT,NO_PATTERN,0.0,98.60781521911089,101.74814111691188,93.18145862996361,1,,
2021-02-20,4.604,5.0569,4.44,4.9667,6221413.87000000,2021-02-20 23:59:59.999,29699591.57692700,61663,3375581.83000000,16145459.96489900,0,1INCHUSDT,NO_PATTERN,0.0,107.877932232841,109.83709817549956,96.43788010425718,1,,
2021-02-20,0.037374,0.04,0.035124,0.038792,1018345468.00000000,2021-02-20 23:59:59.999,38348636.98218700,97088,544445046.00000000,20563628.88489000,0,REEFUSDT,NO_PATTERN,0.0,103.79408144699525,107.02627495050037,93.97977203403437,1,,
2021-02-20,7.962,7.99,7.373,7.613,107297.20900000,2021-02-20 23:59:59.999,812449.86600700,5047,46663.36400000,353922.11697700,0,OGUSDT,CDLHIKKAKE_Bull,1.0,95.61667922632505,100.35167043456418,92.60236121577495,1,85.0,100.0
2021-02-20,9.719,9.72,8.901,9.307,40025.55500000,2021-02-20 23:59:59.999,368773.78767300,3201,20749.84700000,191875.76179900,0,ATMUSDT,CDLHIKKAKE_Bull,1.0,95.76088074904825,100.01028912439554,91.5834962444696,1,85.0,100.0
2021-02-20,8.43,8.822,8.349,8.598,46814.06500000,2021-02-20 23:59:59.999,400744.73135200,3659,17069.75000000,145961.82328700,0,ASRUSDT,NO_PATTERN,0.0,101.99288256227759,104.65005931198101,99.03914590747331,1,,
2021-02-20,5.265,5.4315,5.101,5.2867,271820.51000000,2021-02-20 23:59:59.999,1436947.50842500,6737,120534.36000000,638325.59432500,0,CELOUSDT,CDLGAPSIDESIDEWHITE_Bull,1.0,100.41215574548907,103.16239316239317,96.88509021842356,1,46.0,100.0
2021-02-20,0.3547,0.3641,0.3412,0.3495,2119504.37000000,2021-02-20 23:59:59.999,747442.83177500,4361,1230483.56000000,434497.53843000,0,RIFUSDT,NO_PATTERN,0.0,98.53397237101775,102.65012686777557,96.19396673244995,1,,
2021-02-20,230.996,230.999,209.5,221.352,10635.30700000,2021-02-20 23:59:59.999,2324534.33985500,9827,4630.81100000,1013898.44274700,0,BTCSTUSDT,NO_PATTERN,0.0,95.82503593135812,100.00129872378743,90.69421115517152,1,,
2021-02-20,0.4561,0.4606,0.4379,0.4598,3551710.92000000,2021-02-20 23:59:59.999,1596567.01406000,8167,1860871.86000000,838014.10128100,0,TRUUSDT,NO_PATTERN,0.0,100.81122560841919,100.9866257399693,96.00964700723526,1,,
2021-02-20,0.010053,0.01045,0.009973,0.010125,99139384.00000000,2021-02-20 23:59:59.999,1002252.04616500,3993,53716930.00000000,543497.87759600,0,CKBUSDT,NO_PATTERN,0.0,100.71620411817368,103.94906992937432,99.2042176464737,1,,
2021-02-20,0.8699,0.871,0.7647,0.802,7618738.62000000,2021-02-20 23:59:59.999,6110306.13374900,26687,3297933.08000000,2644335.83935500,0,TWTUSDT,NO_PATTERN,0.0,92.19450511553052,100.12645131624325,87.90665593746408,1,,
2021-02-20,6.802,6.853,6.452,6.535,53393.01900000,2021-02-20 23:59:59.999,351111.86997400,3145,25548.33900000,168168.48876100,0,FIROUSDT,NO_PATTERN,0.0,96.07468391649515,100.74977947662454,94.85445457218465,1,,
2021-02-20,10.1957,11.0,9.5666,10.7366,2378079.58000000,2021-02-20 23:59:59.999,24164977.75391900,66024,1197241.22000000,12234422.43751000,0,LITUSDT,NO_PATTERN,0.0,105.30517767294054,107.88861971223163,93.82975175809409,1,,
2021-02-20,2.7969,2.8,2.5377,2.6959,6878711.91000000,2021-02-20 23:59:59.999,18263632.98228600,52141,2777477.90000000,7390767.14408700,0,SFPUSDT,NO_PATTERN,0.0,96.38885909399693,100.11083699810503,90.732596803604,1,,
2021-02-20,6.225,6.499,5.762,6.363,6119643.22700000,2021-02-20 23:59:59.999,37475888.98708000,116815,3156087.85600000,19368850.04769400,0,DODOUSDT,NO_PATTERN,0.0,102.21686746987953,104.40160642570282,92.56224899598394,1,,
2021-02-20,18.934,19.0,14.5,16.57,2631860.60600000,2021-02-20 23:59:59.999,43069176.50647900,111828,1242493.60000000,20319156.14300800,0,CAKEUSDT,NO_PATTERN,0.0,87.51452413647407,100.34857927537762,76.5818104996303,1,,
